"","X1","X2","Freq","Time1","Time2","Match"
"480",0,6,9,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"481",1,6,10,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"482",2,6,4,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"483",3,6,2,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"484",4,6,0,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"485",5,6,0,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"486",6,6,0,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"487",0,7,2,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"488",1,7,3,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"489",2,7,2,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"490",3,7,2,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"491",4,7,0,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"492",5,7,0,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"493",6,7,0,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"494",0,8,0,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"495",1,8,0,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"496",2,8,0,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"497",3,8,1,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"498",4,8,0,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"499",5,8,0,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"500",6,8,0,"Atletico GO","Palmeiras","Atletico GO x Palmeiras"
"501",0,0,324,"Santos","Juventude","Santos x Juventude"
"502",1,0,601,"Santos","Juventude","Santos x Juventude"
"503",2,0,546,"Santos","Juventude","Santos x Juventude"
"504",3,0,362,"Santos","Juventude","Santos x Juventude"
"505",4,0,193,"Santos","Juventude","Santos x Juventude"
"506",5,0,69,"Santos","Juventude","Santos x Juventude"
"507",6,0,33,"Santos","Juventude","Santos x Juventude"
"508",7,0,9,"Santos","Juventude","Santos x Juventude"
"509",8,0,3,"Santos","Juventude","Santos x Juventude"
"510",9,0,1,"Santos","Juventude","Santos x Juventude"
"511",10,0,1,"Santos","Juventude","Santos x Juventude"
"512",0,1,170,"Santos","Juventude","Santos x Juventude"
"513",1,1,361,"Santos","Juventude","Santos x Juventude"
"514",2,1,358,"Santos","Juventude","Santos x Juventude"
"515",3,1,232,"Santos","Juventude","Santos x Juventude"
"516",4,1,99,"Santos","Juventude","Santos x Juventude"
"517",5,1,36,"Santos","Juventude","Santos x Juventude"
"518",6,1,23,"Santos","Juventude","Santos x Juventude"
"519",7,1,7,"Santos","Juventude","Santos x Juventude"
"520",8,1,1,"Santos","Juventude","Santos x Juventude"
"521",9,1,0,"Santos","Juventude","Santos x Juventude"
"522",10,1,0,"Santos","Juventude","Santos x Juventude"
"523",0,2,62,"Santos","Juventude","Santos x Juventude"
"524",1,2,128,"Santos","Juventude","Santos x Juventude"
"525",2,2,126,"Santos","Juventude","Santos x Juventude"
"526",3,2,83,"Santos","Juventude","Santos x Juventude"
"527",4,2,33,"Santos","Juventude","Santos x Juventude"
"528",5,2,13,"Santos","Juventude","Santos x Juventude"
"529",6,2,7,"Santos","Juventude","Santos x Juventude"
"530",7,2,2,"Santos","Juventude","Santos x Juventude"
"531",8,2,0,"Santos","Juventude","Santos x Juventude"
"532",9,2,0,"Santos","Juventude","Santos x Juventude"
"533",10,2,0,"Santos","Juventude","Santos x Juventude"
"534",0,3,17,"Santos","Juventude","Santos x Juventude"
"535",1,3,30,"Santos","Juventude","Santos x Juventude"
"536",2,3,21,"Santos","Juventude","Santos x Juventude"
"537",3,3,19,"Santos","Juventude","Santos x Juventude"
"538",4,3,8,"Santos","Juventude","Santos x Juventude"
"539",5,3,2,"Santos","Juventude","Santos x Juventude"
"540",6,3,3,"Santos","Juventude","Santos x Juventude"
"541",7,3,0,"Santos","Juventude","Santos x Juventude"
"542",8,3,0,"Santos","Juventude","Santos x Juventude"
"543",9,3,0,"Santos","Juventude","Santos x Juventude"
"544",10,3,0,"Santos","Juventude","Santos x Juventude"
"545",0,4,2,"Santos","Juventude","Santos x Juventude"
"546",1,4,4,"Santos","Juventude","Santos x Juventude"
"547",2,4,1,"Santos","Juventude","Santos x Juventude"
"548",3,4,5,"Santos","Juventude","Santos x Juventude"
"549",4,4,2,"Santos","Juventude","Santos x Juventude"
"550",5,4,0,"Santos","Juventude","Santos x Juventude"
"551",6,4,0,"Santos","Juventude","Santos x Juventude"
"552",7,4,0,"Santos","Juventude","Santos x Juventude"
"553",8,4,0,"Santos","Juventude","Santos x Juventude"
"554",9,4,0,"Santos","Juventude","Santos x Juventude"
"555",10,4,0,"Santos","Juventude","Santos x Juventude"
"556",0,5,1,"Santos","Juventude","Santos x Juventude"
"557",1,5,1,"Santos","Juventude","Santos x Juventude"
"558",2,5,0,"Santos","Juventude","Santos x Juventude"
"559",3,5,0,"Santos","Juventude","Santos x Juventude"
"560",4,5,0,"Santos","Juventude","Santos x Juventude"
"561",5,5,0,"Santos","Juventude","Santos x Juventude"
"562",6,5,0,"Santos","Juventude","Santos x Juventude"
"563",7,5,0,"Santos","Juventude","Santos x Juventude"
"564",8,5,0,"Santos","Juventude","Santos x Juventude"
"565",9,5,0,"Santos","Juventude","Santos x Juventude"
"566",10,5,0,"Santos","Juventude","Santos x Juventude"
"567",0,6,1,"Santos","Juventude","Santos x Juventude"
"568",1,6,0,"Santos","Juventude","Santos x Juventude"
"569",2,6,0,"Santos","Juventude","Santos x Juventude"
"570",3,6,0,"Santos","Juventude","Santos x Juventude"
"571",4,6,0,"Santos","Juventude","Santos x Juventude"
"572",5,6,0,"Santos","Juventude","Santos x Juventude"
"573",6,6,0,"Santos","Juventude","Santos x Juventude"
"574",7,6,0,"Santos","Juventude","Santos x Juventude"
"575",8,6,0,"Santos","Juventude","Santos x Juventude"
"576",9,6,0,"Santos","Juventude","Santos x Juventude"
"577",10,6,0,"Santos","Juventude","Santos x Juventude"
"578",0,0,251,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"579",1,0,432,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"580",2,0,391,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"581",3,0,276,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"582",4,0,132,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"583",5,0,62,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"584",6,0,15,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"585",7,0,4,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"586",8,0,2,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"587",0,1,219,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"588",1,1,445,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"589",2,1,382,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"590",3,1,239,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"591",4,1,118,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"592",5,1,46,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"593",6,1,15,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"594",7,1,10,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"595",8,1,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"596",0,2,108,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"597",1,2,193,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"598",2,2,180,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"599",3,2,133,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"600",4,2,58,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"601",5,2,21,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"602",6,2,7,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"603",7,2,1,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"604",8,2,1,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"605",0,3,25,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"606",1,3,64,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"607",2,3,49,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"608",3,3,29,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"609",4,3,17,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"610",5,3,4,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"611",6,3,2,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"612",7,3,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"613",8,3,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"614",0,4,8,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"615",1,4,15,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"616",2,4,13,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"617",3,4,12,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"618",4,4,4,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"619",5,4,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"620",6,4,1,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"621",7,4,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"622",8,4,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"623",0,5,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"624",1,5,3,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"625",2,5,3,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"626",3,5,2,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"627",4,5,3,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"628",5,5,1,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"629",6,5,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"630",7,5,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"631",8,5,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"632",0,6,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"633",1,6,1,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"634",2,6,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"635",3,6,1,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"636",4,6,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"637",5,6,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"638",6,6,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"639",7,6,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"640",8,6,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"641",0,7,1,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"642",1,7,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"643",2,7,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"644",3,7,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"645",4,7,1,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"646",5,7,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"647",6,7,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"648",7,7,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"649",8,7,0,"Flamengo RJ","Atletico-MG","Flamengo RJ x Atletico-MG"
"650",0,0,587,"America MG","Fortaleza","America MG x Fortaleza"
"651",1,0,626,"America MG","Fortaleza","America MG x Fortaleza"
"652",2,0,354,"America MG","Fortaleza","America MG x Fortaleza"
"653",3,0,131,"America MG","Fortaleza","America MG x Fortaleza"
"654",4,0,42,"America MG","Fortaleza","America MG x Fortaleza"
"655",5,0,12,"America MG","Fortaleza","America MG x Fortaleza"
"656",6,0,0,"America MG","Fortaleza","America MG x Fortaleza"
"657",0,1,493,"America MG","Fortaleza","America MG x Fortaleza"
"658",1,1,518,"America MG","Fortaleza","America MG x Fortaleza"
"659",2,1,287,"America MG","Fortaleza","America MG x Fortaleza"
"660",3,1,98,"America MG","Fortaleza","America MG x Fortaleza"
"661",4,1,34,"America MG","Fortaleza","America MG x Fortaleza"
"662",5,1,12,"America MG","Fortaleza","America MG x Fortaleza"
"663",6,1,1,"America MG","Fortaleza","America MG x Fortaleza"
"664",0,2,213,"America MG","Fortaleza","America MG x Fortaleza"
"665",1,2,192,"America MG","Fortaleza","America MG x Fortaleza"
"666",2,2,135,"America MG","Fortaleza","America MG x Fortaleza"
"667",3,2,46,"America MG","Fortaleza","America MG x Fortaleza"
"668",4,2,12,"America MG","Fortaleza","America MG x Fortaleza"
"669",5,2,3,"America MG","Fortaleza","America MG x Fortaleza"
"670",6,2,1,"America MG","Fortaleza","America MG x Fortaleza"
"671",0,3,50,"America MG","Fortaleza","America MG x Fortaleza"
"672",1,3,55,"America MG","Fortaleza","America MG x Fortaleza"
"673",2,3,36,"America MG","Fortaleza","America MG x Fortaleza"
"674",3,3,14,"America MG","Fortaleza","America MG x Fortaleza"
"675",4,3,3,"America MG","Fortaleza","America MG x Fortaleza"
"676",5,3,0,"America MG","Fortaleza","America MG x Fortaleza"
"677",6,3,0,"America MG","Fortaleza","America MG x Fortaleza"
"678",0,4,17,"America MG","Fortaleza","America MG x Fortaleza"
"679",1,4,13,"America MG","Fortaleza","America MG x Fortaleza"
"680",2,4,5,"America MG","Fortaleza","America MG x Fortaleza"
"681",3,4,0,"America MG","Fortaleza","America MG x Fortaleza"
"682",4,4,1,"America MG","Fortaleza","America MG x Fortaleza"
"683",5,4,1,"America MG","Fortaleza","America MG x Fortaleza"
"684",6,4,0,"America MG","Fortaleza","America MG x Fortaleza"
"685",0,5,2,"America MG","Fortaleza","America MG x Fortaleza"
"686",1,5,2,"America MG","Fortaleza","America MG x Fortaleza"
"687",2,5,1,"America MG","Fortaleza","America MG x Fortaleza"
"688",3,5,1,"America MG","Fortaleza","America MG x Fortaleza"
"689",4,5,0,"America MG","Fortaleza","America MG x Fortaleza"
"690",5,5,0,"America MG","Fortaleza","America MG x Fortaleza"
"691",6,5,0,"America MG","Fortaleza","America MG x Fortaleza"
"692",0,6,1,"America MG","Fortaleza","America MG x Fortaleza"
"693",1,6,1,"America MG","Fortaleza","America MG x Fortaleza"
"694",2,6,0,"America MG","Fortaleza","America MG x Fortaleza"
"695",3,6,0,"America MG","Fortaleza","America MG x Fortaleza"
"696",4,6,0,"America MG","Fortaleza","America MG x Fortaleza"
"697",5,6,0,"America MG","Fortaleza","America MG x Fortaleza"
"698",6,6,0,"America MG","Fortaleza","America MG x Fortaleza"
"699",0,0,722,"Ceara","Cuiaba","Ceara x Cuiaba"
"700",1,0,737,"Ceara","Cuiaba","Ceara x Cuiaba"
"701",2,0,419,"Ceara","Cuiaba","Ceara x Cuiaba"
"702",3,0,164,"Ceara","Cuiaba","Ceara x Cuiaba"
"703",4,0,49,"Ceara","Cuiaba","Ceara x Cuiaba"
"704",5,0,6,"Ceara","Cuiaba","Ceara x Cuiaba"
"705",6,0,0,"Ceara","Cuiaba","Ceara x Cuiaba"
"706",7,0,0,"Ceara","Cuiaba","Ceara x Cuiaba"
"707",0,1,430,"Ceara","Cuiaba","Ceara x Cuiaba"
"708",1,1,465,"Ceara","Cuiaba","Ceara x Cuiaba"
"709",2,1,265,"Ceara","Cuiaba","Ceara x Cuiaba"
"710",3,1,117,"Ceara","Cuiaba","Ceara x Cuiaba"
"711",4,1,32,"Ceara","Cuiaba","Ceara x Cuiaba"
"712",5,1,15,"Ceara","Cuiaba","Ceara x Cuiaba"
"713",6,1,2,"Ceara","Cuiaba","Ceara x Cuiaba"
"714",7,1,1,"Ceara","Cuiaba","Ceara x Cuiaba"
"715",0,2,134,"Ceara","Cuiaba","Ceara x Cuiaba"
"716",1,2,181,"Ceara","Cuiaba","Ceara x Cuiaba"
"717",2,2,78,"Ceara","Cuiaba","Ceara x Cuiaba"
"718",3,2,39,"Ceara","Cuiaba","Ceara x Cuiaba"
"719",4,2,9,"Ceara","Cuiaba","Ceara x Cuiaba"
"720",5,2,3,"Ceara","Cuiaba","Ceara x Cuiaba"
"721",6,2,0,"Ceara","Cuiaba","Ceara x Cuiaba"
"722",7,2,0,"Ceara","Cuiaba","Ceara x Cuiaba"
"723",0,3,33,"Ceara","Cuiaba","Ceara x Cuiaba"
"724",1,3,40,"Ceara","Cuiaba","Ceara x Cuiaba"
"725",2,3,22,"Ceara","Cuiaba","Ceara x Cuiaba"
"726",3,3,11,"Ceara","Cuiaba","Ceara x Cuiaba"
